title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Benim Adim Osman,tt7995888,2018,Çilgin Sedat,Male,Turkey,writer
Doru,tt6921614,2017,Dilek Gürel,Male,Turkey,leader
Vultur,tt7777422,2017,Haki Biçici,Male,Turkey,journalist
South Pole,tt5518988,2016,Ayberk Atilla,Male,Turkey,reporter
Umudun Kiyisinda,tt7494084,2017,Levent Sülün,Male,Turkey,photographer
Bergen,tt12578564,2022,Farah Zeynep Abdullah,Female,Turkey,singer
Love Me Instead,tt13161356,2021,Sarp Akkaya,Male,Turkey,guard
Malazgirt 1071,tt11534392,2022,Vildan Atasever,Female,Turkey,queen
James Potter and the Heir of the Sword,tt13559186,2020,Denizhan Akbaba,Male,Turkey,potter
One-Way to Tomorrow,tt11988512,2020,Metin Akdülger,Male,Turkey,lawyer
The Cemil Show,tt11843944,2021,Ozan Çelik,Male,Turkey,actor
Silenced Tree,tt11808250,2020,Serdar Orçin,Male,Turkey,literary
You Know Him,tt11448936,2020,Ercan Kesal,Male,Turkey,dr.
La Belle Indifference,tt10196140,2019,Alican Yücesoy,Male,Turkey,manager
Commitment,tt10860558,2019,Kubra Kip,Male,Turkey,babysitter
Hareket Sekiz,tt10446930,2019,Ali Sunal,Male,Turkey,career
Omar and Us,tt10100506,2019,Cem Bender,Male,Turkey,commander
Feride,tt11440056,2020,Zeynep Çamci,Female,Turkey,designer
Seflerin Sefi,tt13810700,2021,Sermiyan Midyat,Male,Turkey,restaurant
The Second Night,tt9706026,2020,Özgür Biber,Male,Turkey,barber
Fine Dying,tt10267070,2019,Burak Yamantürk,Male,Turkey,chef
Konusma,tt14012134,2020,Özlem Türkad,Female,Turkey,teacher
Name: Human,tt5227668,2020,Umit Sural,Male,Turkey,singer
Iris,tt11468820,2020,Gaye Su Akyol,Female,Turkey,artist
Korlesme,tt11992106,2020,Fatih Al,Male,Turkey,poet
Forty Candles,tt16227748,2020,Esra Bezen Bilgin,Female,Turkey,academic
Aries,tt10268168,2019,Leyla Feray,Female,Turkey,singer
Sakli Krallik,tt14111894,2020,Yurdaer Okur,Male,Turkey,narrator
Death on the Nile,tt0077413,1978,Peter Ustinov,Male,United Kingdom,heiress
A Clockwork Orange,tt0066921,1971,Malcolm McDowell,Male,United Kingdom,leader
The Rocky Horror Picture Show,tt0073629,1975,Tim Curry,Male,United Kingdom,dr.
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012,1964,Peter Sellers,Male,United Kingdom,dr.
Lawrence of Arabia,tt0056172,1962,Peter O'Toole,Male,United Kingdom,officer
Dr. No,tt0055928,1962,Sean Connery,Male,United Kingdom,intelligence officer
Monty Python and the Holy Grail,tt0071853,1975,Graham Chapman,Male,United Kingdom,king
Cleopatra,tt0056937,1963,Elizabeth Taylor,Female,United Kingdom,queen
Live and Let Die,tt0070328,1973,Roger Moore,Male,United Kingdom,reader
Goldfinger,tt0058150,1964,Sean Connery,Male,United Kingdom,agent
From Russia with Love,tt0057076,1963,Sean Connery,Male,United Kingdom,agent
Life of Brian,tt0079470,1979,Graham Chapman,Male,United Kingdom,king
The Spy Who Loved Me,tt0076752,1977,Roger Moore,Male,United Kingdom,agent
Moonraker,tt0079574,1979,Roger Moore,Male,United Kingdom,agent
Casino Royale,tt0061452,1967,Peter Sellers,Male,United Kingdom,agent
Holiday on the Buses,tt0071613,1973,Reg Varney,Male,United Kingdom,butler
The Offence,tt0070468,1973,Sean Connery,Male,United Kingdom,detective
The Devils,tt0066993,1971,Vanessa Redgrave,Female,United Kingdom,canon
Zardoz,tt0070948,1974,Sean Connery,Male,United Kingdom,assistant
The Lord of the Rings,tt0077869,1978,Christopher Guard,Male,United Kingdom,steward
The Lion in Winter,tt0063227,1968,Peter O'Toole,Male,United Kingdom,king
The Innocents,tt0055018,1961,Deborah Kerr,Female,United Kingdom,governess
Force 10 from Navarone,tt0077572,1978,Robert Shaw,Male,United Kingdom,spy
Fahrenheit 451,tt0060390,1966,Julie Christie,Female,United Kingdom,collector
Aces High,tt0075627,1976,Malcolm McDowell,Male,United Kingdom,senior
Tess,tt0080009,1979,John Collin,Male,United Kingdom,farmer
Quadrophenia,tt0079766,1979,Phil Daniels,Male,United Kingdom,bellboy
Jubilee,tt0076240,1978,Jenny Runacre,Female,United Kingdom,queen
The Spy Who Came in from the Cold,tt0059749,1965,Richard Burton,Male,United Kingdom,agent
Age of Consent,tt0063991,1969,James Mason,Male,United Kingdom,artist
The Return of the Pink Panther,tt0072081,1975,Peter Sellers,Male,United Kingdom,inspector
Children of the Damned,tt0056931,1964,Ian Hendry,Male,United Kingdom,dr.
Scum,tt0079871,1979,Ray Winstone,Male,United Kingdom,intellectual
The Pink Panther Strikes Again,tt0075066,1976,Peter Sellers,Male,United Kingdom,inspector
The Vampire Lovers,tt0066518,1970,Ingrid Pitt,Female,United Kingdom,governess
Sleuth,tt0069281,1972,Laurence Olivier,Male,United Kingdom,manor
Murphy's War,tt0067458,1971,Peter O'Toole,Male,United Kingdom,merchant
Nicholas and Alexandra,tt0067483,1971,Michael Jayston,Male,United Kingdom,minister
The Prime of Miss Jean Brodie,tt0064840,1969,Maggie Smith,Female,United Kingdom,teacher
Dracula A.D. 1972,tt0068505,1972,Christopher Lee,Male,United Kingdom,coach
Jabberwocky,tt0076221,1977,Michael Palin,Male,United Kingdom,career
The Satanic Rites of Dracula,tt0070634,1973,Christopher Lee,Male,United Kingdom,secretary
After the Fox,tt0060200,1966,Peter Sellers,Male,United Kingdom,master
Kes,tt0064541,1969,David Bradley,Male,United Kingdom,english teacher
Virgin Witch,tt0069464,1972,Ann Michelle,Female,United Kingdom,agent
Performance,tt0066214,1970,James Fox,Male,United Kingdom,musician
A Shot in the Dark,tt0058586,1964,Peter Sellers,Male,United Kingdom,inspector
Far from the Madding Crowd,tt0061648,1967,Julie Christie,Female,United Kingdom,farmer
Cul-de-sac,tt0060268,1966,Donald Pleasence,Male,United Kingdom,servant
Equus,tt0075995,1977,Richard Burton,Male,United Kingdom,psychiatrist
Images,tt0068732,1972,Susannah York,Female,United Kingdom,author
Murder Ahoy,tt0058382,1964,Margaret Rutherford,Female,United Kingdom,merchant
Mutiny on the Buses,tt0068981,1972,Reg Varney,Male,United Kingdom,butler
The Great Train Robbery,tt0079240,1978,Sean Connery,Male,United Kingdom,master
Lust for a Vampire,tt0067367,1971,Barbara Jefford,Female,United Kingdom,headmaster
When Dinosaurs Ruled the Earth,tt0066561,1970,Victoria Vetri,Female,United Kingdom,monitor
Blood from the Mummy's Tomb,tt0068290,1971,Andrew Keir,Male,United Kingdom,professor
Revenge of the Pink Panther,tt0078163,1978,Peter Sellers,Male,United Kingdom,inspector
Anne of the Thousand Days,tt0064030,1969,Richard Burton,Male,United Kingdom,king
The Angry Silence,tt0053602,1960,Richard Attenborough,Male,United Kingdom,worker
I Could Go on Singing,tt0057168,1963,Judy Garland,Female,United Kingdom,singer
The Servant,tt0057490,1963,Dirk Bogarde,Male,United Kingdom,servant
Becket,tt0057877,1964,Richard Burton,Male,United Kingdom,king
The Legend of Hell House,tt0070294,1973,Pamela Franklin,Female,United Kingdom,tanner
Sunday Bloody Sunday,tt0067805,1971,Peter Finch,Male,United Kingdom,dr.
The Cassandra Crossing,tt0074292,1976,Sophia Loren,Female,United Kingdom,chamberlain
Dracula: Prince of Darkness,tt0059127,1966,Christopher Lee,Male,United Kingdom,doctor
Dracula Has Risen from the Grave,tt0062909,1968,Christopher Lee,Male,United Kingdom,prayer
White Cargo,tt0283137,1973,David Jason,Male,United Kingdom,employee
Dr. Who and the Daleks,tt0059126,1965,Peter Cushing,Male,United Kingdom,doctor
Phase IV,tt0070531,1974,Nigel Davenport,Male,United Kingdom,dr.
Escape to Athena,tt0079117,1979,Roger Moore,Male,United Kingdom,commandant
Confessions of a Window Cleaner,tt0071357,1974,Robin Askwith,Male,United Kingdom,window cleaner
Candleshoe,tt0075807,1977,David Niven,Male,United Kingdom,butler
Adventures of a Taxi Driver,tt0074094,1976,Barry Evans,Male,United Kingdom,driver
A Lizard in a Woman's Skin,tt0067361,1971,Florinda Bolkan,Female,United Kingdom,lawyer
Lisztomania,tt0073298,1975,Roger Daltrey,Male,United Kingdom,pianist
Darling,tt0059084,1965,Laurence Harvey,Male,United Kingdom,executive
Marquis de Sade's Justine,tt0075893,1977,Koo Stark,Female,United Kingdom,brothel owner
Carry on Screaming!,tt0060214,1966,Harry H. Corbett,Male,United Kingdom,detective
She,tt0059710,1965,Ursula Andress,Female,United Kingdom,queen
Taste the Blood of Dracula,tt0065073,1970,Christopher Lee,Male,United Kingdom,servant
10 Rillington Place,tt0066730,1971,Richard Attenborough,Male,United Kingdom,tenant
The Brides of Dracula,tt0053677,1960,Peter Cushing,Male,United Kingdom,dr.
Count Dracula,tt0065569,1970,Christopher Lee,Male,United Kingdom,professor
The Tamarind Seed,tt0072253,1974,Julie Andrews,Female,United Kingdom,assistant
The House That Dripped Blood,tt0065854,1971,Denholm Elliott,Male,United Kingdom,writer
Come Play with Me,tt0075868,1977,Irene Handl,Female,United Kingdom,manor
Daleks' Invasion Earth 2150 A.D.,tt0060278,1966,Peter Cushing,Male,United Kingdom,doctor
Scum,tt0200095,1979,Ray Winstone,Male,United Kingdom,intellectual
The Medusa Touch,tt0077921,1978,Richard Burton,Male,United Kingdom,detective
Dr. Terror's House of Horrors,tt0059125,1965,Peter Cushing,Male,United Kingdom,dr.
How I Won the War,tt0061789,1967,Michael Crawford,Male,United Kingdom,officer
Shalako,tt0063592,1968,Sean Connery,Male,United Kingdom,leader
Countess Dracula,tt0065580,1971,Ingrid Pitt,Female,United Kingdom,servant
And Soon the Darkness,tt0065398,1970,Pamela Franklin,Female,United Kingdom,proprietor
The Roman Spring of Mrs. Stone,tt0055382,1961,Vivien Leigh,Female,United Kingdom,actress
Accident,tt0061328,1967,Dirk Bogarde,Male,United Kingdom,tutor
The Freakmaker,tt0070423,1974,Donald Pleasence,Male,United Kingdom,professor
The Crimson Cult,tt0062833,1968,Boris Karloff,Male,United Kingdom,professor
Bunny Lake Is Missing,tt0058997,1965,Laurence Olivier,Male,United Kingdom,superintendent
Island of Terror,tt0060548,1966,Peter Cushing,Male,United Kingdom,dr.
Frankenstein: The True Story,tt0070074,1973,James Mason,Male,United Kingdom,dr.
On the Buses,tt0067528,1971,Reg Varney,Male,United Kingdom,butler
Dr Jekyll & Sister Hyde,tt0068502,1971,Ralph Bates,Male,United Kingdom,dr.
Isadora,tt0063141,1968,Vanessa Redgrave,Female,United Kingdom,dancer
Trog,tt0066492,1970,Joan Crawford,Female,United Kingdom,dr.
Death Line,tt0068458,1972,Donald Pleasence,Male,United Kingdom,inspector
Deep End,tt0066122,1970,Jane Asher,Female,United Kingdom,senior
The V.I.P.s,tt0057634,1963,Elizabeth Taylor,Female,United Kingdom,actress
Billy Liar,tt0056868,1963,Tom Courtenay,Male,United Kingdom,fisher
The Sailor Who Fell from Grace with the Sea,tt0075161,1976,Sarah Miles,Female,United Kingdom,merchant
Hot Millions,tt0063094,1968,Peter Ustinov,Male,United Kingdom,server
See No Evil,tt0067727,1971,Mia Farrow,Female,United Kingdom,guard
And Now for Something Completely Different,tt0066765,1971,Graham Chapman,Male,United Kingdom,restaurant
The Nine Ages of Nakedness,tt0064734,1969,Charles Gray,Male,United Kingdom,narrator
The Loneliness of the Long Distance Runner,tt0056194,1962,Michael Redgrave,Male,United Kingdom,governor
The Rutles: All You Need Is Cash,tt0077147,1978,Eric Idle,Male,United Kingdom,narrator
Summer Holiday,tt0057541,1963,Cliff Richard,Male,United Kingdom,regent
The Charge of the Light Brigade,tt0062790,1968,Trevor Howard,Male,United Kingdom,servant
The Horror of Frankenstein,tt0065851,1970,Ralph Bates,Male,United Kingdom,scientist
The Legend of Frenchie King,tt0067637,1971,Brigitte Bardot,Female,United Kingdom,miller
The Chalk Garden,tt0057933,1964,Deborah Kerr,Female,United Kingdom,governess
The Death Wheelers,tt0067630,1973,Nicky Henson,Male,United Kingdom,leader
The Boy Friend,tt0066858,1971,Twiggy,Female,United Kingdom,assistant
Fright,tt0067119,1971,Susan George,Female,United Kingdom,babysitter
It!,tt0061826,1967,Roddy McDowall,Male,United Kingdom,assistant
Call Me Bwana,tt0056897,1963,Bob Hope,Male,United Kingdom,writer
"The Lion, the Witch & the Wardrobe",tt0079474,1979,Rachel Warren,Male,United Kingdom,professor
Night Creatures,tt0056277,1962,Peter Cushing,Male,United Kingdom,dr.
The Tempest,tt0081613,1979,Peter Bull,Male,United Kingdom,king
Night of the Big Heat,tt0062037,1967,Christopher Lee,Male,United Kingdom,scientist
The Nanny,tt0059496,1965,Bette Davis,Female,United Kingdom,nanny
Up Pompeii,tt0067916,1971,Frankie Howerd,Male,United Kingdom,master
"Mary, Queen of Scots",tt0067402,1971,Vanessa Redgrave,Female,United Kingdom,queen
Alice's Adventures in Wonderland,tt0068190,1972,Fiona Fullerton,Female,United Kingdom,hatter
The War Game,tt0059894,1966,Michael Aspel,Male,United Kingdom,commentator
Seance on a Wet Afternoon,tt0058557,1964,Kim Stanley,Female,United Kingdom,doctor
The Romantic Englishwoman,tt0073634,1975,Glenda Jackson,Female,United Kingdom,writer
The League of Gentlemen,tt0052997,1960,Jack Hawkins,Male,United Kingdom,career
And Now the Screaming Starts!,tt0069715,1973,Peter Cushing,Male,United Kingdom,dr.
Petulia,tt0063426,1968,Julie Christie,Female,United Kingdom,architect
Up the Junction,tt0062426,1968,Suzy Kendall,Female,United Kingdom,heiress
The Cat and the Canary,tt0077304,1978,Honor Blackman,Female,United Kingdom,songwriter
Sweeney!,tt0076788,1977,John Thaw,Male,United Kingdom,detective
Scream of Fear,tt0055505,1961,Susan Strasberg,Female,United Kingdom,heiress
Emily,tt0075985,1976,Koo Stark,Female,United Kingdom,writer
Sunburn,tt0079966,1979,Farrah Fawcett,Female,United Kingdom,investigator
The Trap,tt0061115,1966,Rita Tushingham,Female,United Kingdom,trader
Carry on Doctor,tt0061450,1967,Frankie Howerd,Male,United Kingdom,faith healer
The Leather Boys,tt0057244,1964,Rita Tushingham,Female,United Kingdom,biker
No. 1 of the Secret Service,tt0076475,1977,Nicky Henson,Male,United Kingdom,agent
Dark Places,tt0071391,1974,Christopher Lee,Male,United Kingdom,dr.
Corruption,tt0061520,1968,Peter Cushing,Male,United Kingdom,fashion model
Frankenstein and the Monster from Hell,tt0071519,1974,Peter Cushing,Male,United Kingdom,dr.
The Deadly Affair,tt0061556,1967,James Mason,Male,United Kingdom,official
No Blade of Grass,tt0066154,1970,Nigel Davenport,Male,United Kingdom,scientist
One of Our Dinosaurs Is Missing,tt0075016,1975,Derek Nimmo,Male,United Kingdom,chauffeur
The Legend of the 7 Golden Vampires,tt0070297,1974,Peter Cushing,Male,United Kingdom,professor
Take a Girl Like You,tt0066436,1970,Hayley Mills,Female,United Kingdom,career
Schizo,tt0076670,1976,Lynne Frederick,Female,United Kingdom,skater
Carry on Behind,tt0072764,1975,Elke Sommer,Female,United Kingdom,professor
Hands of the Ripper,tt0067176,1971,Eric Porter,Male,United Kingdom,dr.
The Blood Beast Terror,tt0061411,1968,Peter Cushing,Male,United Kingdom,detective
Symptoms,tt0072239,1974,Angela Pleasence,Female,United Kingdom,writer
The Uncanny,tt0076853,1977,Peter Cushing,Male,United Kingdom,writer
Frankenstein Must Be Destroyed,tt0065738,1969,Peter Cushing,Male,United Kingdom,doctor
The Third Secret,tt0058649,1964,Stephen Boyd,Male,United Kingdom,commentator
Mahler,tt0071797,1974,Robert Powell,Male,United Kingdom,composer
The Ghoul,tt0073042,1975,Peter Cushing,Male,United Kingdom,dr.
Sweeney 2,tt0078351,1978,John Thaw,Male,United Kingdom,detective
The Girl from Rio,tt0062808,1969,Shirley Eaton,Female,United Kingdom,leader
The Terrorists,tt0073796,1974,Sean Connery,Male,United Kingdom,ambassador
Tales That Witness Madness,tt0070770,1973,Jack Hawkins,Male,United Kingdom,dr.
Queen Kong,tt0075113,1976,Robin Askwith,Male,United Kingdom,king
Ned Kelly,tt0066130,1970,Mick Jagger,Male,United Kingdom,bushranger
The Trojan Women,tt0067881,1971,Katharine Hepburn,Female,United Kingdom,messenger
When Eight Bells Toll,tt0067976,1971,Anthony Hopkins,Male,United Kingdom,agent
Stardust,tt0072201,1974,David Essex,Male,United Kingdom,manager
Loot,tt0066002,1970,Richard Attenborough,Male,United Kingdom,inspector
"Growing Up: A New Approach to Sex Education, No. 1",tt0405952,1971,Martin Cole,Male,United Kingdom,narrator
The Phantom of the Opera,tt0056347,1962,Herbert Lom,Male,United Kingdom,professor
The Thirty Nine Steps,tt0078389,1978,Robert Powell,Male,United Kingdom,engineer
Secret Ceremony,tt0063571,1968,Elizabeth Taylor,Female,United Kingdom,prostitute
Herostratus,tt0061761,1967,Michael Gothard,Male,United Kingdom,poet
Connecting Rooms,tt0066943,1970,Bette Davis,Female,United Kingdom,songwriter
Her Private Hell,tt0219769,1968,Lucia Modugno,Female,United Kingdom,model
Morgan!,tt0060714,1966,David Warner,Male,United Kingdom,artist
Alice in Wonderland,tt0060089,1966,Anne-Marie Mallik,Female,United Kingdom,cook
The Riddle of the Sands,tt0079808,1979,Michael York,Male,United Kingdom,official
The Running Man,tt0057463,1963,Laurence Harvey,Male,United Kingdom,rancher
Tiffany Jones,tt0070802,1973,Anouska Hempel,Female,United Kingdom,model
The Royal Hunt of the Sun,tt0064907,1969,Robert Shaw,Male,United Kingdom,leader
Black Beauty,tt0066834,1971,Mark Lester,Male,United Kingdom,farmer
The Skull,tt0059727,1965,Peter Cushing,Male,United Kingdom,dr.
The Brute,tt0246469,1977,Sarah Douglas,Female,United Kingdom,shepherd
Absolution,tt0081975,1978,Richard Burton,Male,United Kingdom,master
Carry on Up the Jungle,tt0065525,1970,Frankie Howerd,Male,United Kingdom,professor
The Face of Fu Manchu,tt0059162,1965,Christopher Lee,Male,United Kingdom,dr.
Zeppelin,tt0068014,1971,Michael York,Male,United Kingdom,officer
Live Now - Pay Later,tt0056189,1962,Ian Hendry,Male,United Kingdom,salesman
Custer of the West,tt0062844,1967,Robert Shaw,Male,United Kingdom,officer
Privilege,tt0062155,1967,Paul Jones,Male,United Kingdom,singer
The Entertainer,tt0053796,1960,Laurence Olivier,Male,United Kingdom,performer
The Man Who Haunted Himself,tt0066053,1970,Roger Moore,Male,United Kingdom,director
Crucible of Terror,tt0066958,1971,Mike Raven,Male,United Kingdom,artist
Girls Come First,tt0187065,1975,John Hamill,Male,United Kingdom,artist
The Flesh and the Fiends,tt0052811,1960,Peter Cushing,Male,United Kingdom,dr.
Big Zapper,tt0069785,1973,Linda Marlowe,Female,United Kingdom,detective
Smokescreen,tt0058596,1964,Peter Vaughan,Male,United Kingdom,investigator
Invasion,tt0060544,1965,Edward Judd,Male,United Kingdom,dr.
A Kind of Loving,tt0056141,1962,Alan Bates,Male,United Kingdom,typist
Prehistoric Women,tt0062150,1967,Martine Beswick,Female,United Kingdom,mate
The Amorous Adventures of Moll Flanders,tt0058905,1965,Kim Novak,Female,United Kingdom,servant
Hamlet,tt0064400,1969,Nicol Williamson,Male,United Kingdom,king
Incense for the Damned,tt0065887,1971,Patrick Macnee,Male,United Kingdom,military attaché
Love Among the Ruins,tt0073310,1975,Katharine Hepburn,Female,United Kingdom,actress
King & Country,tt0058263,1964,Dirk Bogarde,Male,United Kingdom,officer
The Plank,tt0062133,1967,Tommy Cooper,Male,United Kingdom,workman
Legend of the Werewolf,tt0073275,1975,Peter Cushing,Male,United Kingdom,professor
A Dandy in Aspic,tt0062859,1968,Laurence Harvey,Male,United Kingdom,agent
The Trygon Factor,tt0061124,1966,Stewart Granger,Male,United Kingdom,superintendent
The Lost Continent,tt0063240,1968,Eric Porter,Male,United Kingdom,prayer
Kama Sutra: A Tale of Love,tt0116743,1996,Indira Varma,Female,United Kingdom,servant
Aliens,tt0090605,1986,Sigourney Weaver,Female,United Kingdom,officer
Trainspotting,tt0117951,1996,Ewan McGregor,Male,United Kingdom,dealer
Labyrinth,tt0091369,1986,David Bowie,Male,United Kingdom,king
Evil Under the Sun,tt0083908,1982,Peter Ustinov,Male,United Kingdom,detective
Notting Hill,tt0125439,1999,Julia Roberts,Female,United Kingdom,actress
The English Patient,tt0116209,1996,Ralph Fiennes,Male,United Kingdom,cartographer
A View to a Kill,tt0090264,1985,Roger Moore,Male,United Kingdom,industrialist
eXistenZ,tt0120907,1999,Jennifer Jason Leigh,Female,United Kingdom,designer
Thelma & Louise,tt0103074,1991,Susan Sarandon,Female,United Kingdom,salesman
The Lover,tt0101316,1992,Jeanne Moreau,Female,United Kingdom,narrator
Naked,tt0107653,1993,David Thewlis,Male,United Kingdom,brewer
Octopussy,tt0086034,1983,Roger Moore,Male,United Kingdom,seller
For Your Eyes Only,tt0082398,1981,Roger Moore,Male,United Kingdom,minister
Return to Oz,tt0089908,1985,Fairuza Balk,Female,United Kingdom,king
The Elephant Man,tt0080678,1980,Anthony Hopkins,Male,United Kingdom,dr.
Earth Girls Are Easy,tt0097257,1988,Geena Davis,Female,United Kingdom,doctor
Tank Girl,tt0114614,1995,Lori Petty,Female,United Kingdom,mechanic
Out of Africa,tt0089755,1985,Meryl Streep,Female,United Kingdom,author
Never Say Never Again,tt0086006,1983,Sean Connery,Male,United Kingdom,agent
The Secret Garden,tt0108071,1993,Kate Maberly,Female,United Kingdom,manor
Clash of the Titans,tt0082186,1981,Laurence Olivier,Male,United Kingdom,queen
101 Dalmatians,tt0115433,1996,Glenn Close,Female,United Kingdom,taxidermist
Sophie's Choice,tt0084707,1982,Meryl Streep,Female,United Kingdom,professor
Drop Dead Fred,tt0101775,1991,Phoebe Cates,Female,United Kingdom,court reporter
The Remains of the Day,tt0107943,1993,John Haycraft,Male,United Kingdom,auctioneer
